Unnamed: 0,Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
3359,1,1,1,9147,1,1,3,1,1,37,9,9,3,1,0,0,1,0,0,2,0,0,1,2,1,0,0,0,1,2,2,1,0,0,2,1,1
219,1,17,1,9085,1,1,0,1,19,37,1,3,2,0,0,0,1,0,0,2,0,0,1,3,0,0,1,0,1,2,1,3,0,0,2,1,0
1619,1,42,1,9670,1,1,1,1,1,1,9,10,0,1,0,0,1,0,1,1,0,2,3,3,2,2,0,1,3,2,2,1,0,2,3,0,2
2365,1,18,1,9773,1,1,0,1,1,1,4,7,1,1,0,0,1,1,0,0,0,0,2,1,2,3,0,0,2,1,2,3,0,0,1,3,2
157,1,17,2,9238,1,1,1,1,1,37,7,9,2,1,0,0,1,0,1,0,0,0,1,2,2,1,0,0,1,1,2,1,0,2,3,0,2
2752,2,39,1,8014,0,19,1,1,19,37,6,8,3,0,0,0,1,1,0,3,0,0,2,1,0,0,0,0,1,1,0,0,0,2,1,2,0
923,1,39,1,9500,1,19,1,1,37,37,9,6,1,0,0,0,0,0,1,3,0,0,3,3,1,1,0,0,3,2,1,0,0,3,0,1,0
2458,1,17,2,9119,1,1,2,1,12,19,5,5,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,2,0
309,1,44,1,9130,1,39,0,1,37,37,7,8,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,3,1,1,0,2,1,2,0
2548,1,1,2,9773,1,1,1,1,19,19,9,9,2,1,0,0,1,1,1,0,0,0,2,1,2,3,0,0,2,1,2,3,0,0,0,0,2
2707,1,1,1,9147,1,1,2,1,1,3,9,5,3,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,2,3,0,0
639,1,18,1,9773,1,1,2,1,1,1,3,3,2,0,0,0,1,0,1,0,0,0,1,1,2,2,0,0,1,1,2,1,0,2,3,0,0
1144,1,16,2,9147,1,1,1,1,37,37,9,9,1,1,0,0,1,0,1,1,0,0,1,2,1,1,0,0,1,2,1,2,0,1,1,2,1
1358,1,17,1,171,1,1,1,1,1,1,4,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
2527,1,17,6,9500,1,1,2,1,19,19,7,7,2,1,0,0,1,0,1,0,0,0,3,1,3,3,0,0,3,2,3,3,0,1,1,3,2
1587,1,17,2,9119,1,1,1,1,1,2,3,3,0,1,0,0,1,1,0,2,0,0,1,3,2,1,0,0,1,3,1,1,0,2,1,2,1
3746,1,1,1,9500,1,1,0,1,1,1,4,4,1,1,0,0,1,0,1,0,0,0,3,2,3,2,0,0,3,2,3,2,0,0,0,0,2
894,1,42,1,9085,1,39,3,1,1,1,4,7,3,1,0,0,1,0,0,3,0,3,3,3,3,1,3,3,3,3,3,2,3,3,3,0,2
3688,5,39,1,9238,1,1,1,1,19,38,9,10,3,0,0,0,1,1,0,3,0,0,2,2,2,2,0,0,2,3,1,1,0,2,1,2,2
1752,1,17,2,9070,1,1,3,1,39,39,3,3,2,1,0,0,1,1,0,1,0,0,2,1,2,1,0,0,2,2,1,1,0,3,3,0,1
724,1,7,3,9130,1,3,1,1,37,26,90,10,2,0,0,0,0,1,0,3,0,0,1,2,0,0,3,0,1,2,0,0,3,1,1,2,0
3434,1,1,1,9773,1,1,3,1,1,38,8,8,3,1,0,0,1,0,1,0,0,0,2,1,3,3,0,0,2,1,3,3,0,1,1,3,0
2465,1,39,1,9130,1,19,1,1,37,37,9,10,3,1,0,1,1,1,0,3,0,0,2,2,2,1,0,0,2,3,0,0,0,2,0,2,0
369,1,1,6,9500,1,1,2,1,19,19,9,5,1,1,0,0,1,0,0,0,0,0,3,2,3,3,0,0,3,2,3,3,0,2,3,0,0
2733,1,17,2,9238,1,1,0,1,1,19,4,10,0,1,1,0,1,0,0,0,0,0,2,3,1,0,3,0,2,3,1,2,0,2,3,0,1
303,1,51,1,9670,1,1,2,1,19,19,5,5,1,0,0,1,0,0,0,0,0,0,1,1,1,2,0,0,1,1,1,0,0,0,0,0,0
176,1,39,1,9853,1,1,1,1,37,19,9,5,0,0,0,0,1,0,0,3,0,0,1,2,1,2,0,0,1,3,1,1,0,0,2,1,2
4067,2,7,1,8014,0,3,0,1,38,1,9,9,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,3,0,0,0,0,1,1,2,0
605,1,1,3,171,1,1,0,1,9,1,6,6,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3595,1,44,1,9003,1,39,2,1,19,38,9,10,3,0,0,0,1,1,0,0,0,0,2,3,1,2,0,0,2,2,1,1,0,2,0,2,0
444,1,17,1,9670,1,1,0,1,19,19,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,2
4070,1,18,1,9500,1,1,2,1,3,3,3,3,2,0,0,0,1,0,0,0,0,0,3,2,3,3,0,0,3,3,3,3,0,3,0,1,2
268,1,1,1,9070,1,1,2,1,37,37,9,9,2,1,0,0,1,0,1,0,0,0,1,1,2,2,0,0,1,2,2,2,0,1,1,2,2
836,1,17,3,9119,1,1,2,1,3,3,3,4,1,1,1,0,1,1,0,0,0,0,1,3,1,2,0,0,1,2,1,0,0,0,1,3,0
4167,1,17,2,9070,1,1,2,1,19,38,4,7,3,1,0,0,1,0,0,0,0,0,3,1,3,3,0,0,3,1,3,3,0,0,0,0,2
629,1,1,1,9773,1,1,2,1,19,37,9,9,2,1,1,0,1,0,0,0,0,0,1,3,1,1,0,0,1,3,1,1,0,1,1,2,2
3050,2,39,1,9556,1,1,3,1,37,37,9,6,1,0,0,0,1,0,0,3,0,0,3,3,2,0,3,0,3,3,1,1,2,2,3,0,0
1112,1,1,2,9500,1,1,0,1,38,19,9,7,0,1,0,0,1,0,1,1,0,0,3,3,1,2,0,0,3,2,2,2,0,1,1,3,1
3798,1,1,1,9670,1,1,3,1,19,38,9,9,2,0,0,0,1,1,0,0,0,0,2,2,3,3,0,0,2,2,3,3,0,1,1,3,2
932,2,7,1,9670,1,3,0,1,37,37,7,7,0,0,0,0,1,0,0,3,0,2,3,3,3,3,0,1,3,3,3,3,0,2,0,2,2
3324,1,39,1,171,1,1,0,1,12,3,5,2,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,1,1,1,9500,1,1,2,1,2,1,2,8,2,0,0,0,1,0,1,0,0,0,3,1,3,2,0,0,3,2,3,2,0,1,1,3,2
2735,1,1,1,9500,1,1,0,1,37,37,9,9,1,1,0,1,1,0,0,1,0,0,3,1,2,3,0,0,3,1,2,3,0,0,2,1,2
3370,1,7,1,9147,1,3,1,1,37,37,9,9,2,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3,0,0
1089,1,43,1,171,1,1,1,1,19,19,5,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1
3602,1,1,4,9773,1,1,0,1,19,19,9,7,2,1,0,0,1,1,0,0,0,0,2,1,3,2,0,0,2,2,3,2,0,2,1,2,2
2864,1,17,2,9773,1,1,0,1,1,1,5,5,1,1,0,0,1,0,1,2,0,0,2,3,2,1,0,0,2,3,2,1,0,0,2,1,0
1663,1,17,1,9500,1,1,3,1,1,37,9,7,3,0,0,0,1,0,1,0,0,0,3,1,3,3,0,0,3,2,3,3,0,2,0,2,2
3803,1,43,1,8014,0,10,0,1,34,34,0,0,0,1,0,0,1,0,0,3,0,2,3,3,3,2,0,2,3,2,3,1,0,0,2,1,2
352,1,1,4,171,1,1,1,1,1,1,9,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3216,1,17,2,9254,1,1,2,1,3,3,2,2,1,0,0,0,0,1,0,0,0,0,2,2,2,1,0,0,2,3,1,0,0,0,0,0,0
3804,1,1,1,9147,1,1,2,1,1,19,5,5,2,1,0,0,1,0,0,0,0,0,1,3,1,0,2,0,1,3,1,0,0,0,0,0,0
2361,1,42,1,9773,1,1,1,1,19,6,4,3,1,0,0,0,1,1,0,3,0,0,1,2,0,0,0,0,1,3,0,0,0,0,0,0,0
2897,1,43,1,9500,1,1,2,1,3,3,2,2,0,0,0,0,1,0,0,0,0,0,3,2,3,3,0,0,3,2,3,3,0,2,0,2,2
1004,1,17,2,9238,1,1,2,1,1,3,3,4,2,1,0,0,1,0,0,0,0,0,2,1,2,3,0,0,2,1,2,3,0,1,1,3,0
2210,1,1,3,9500,1,1,3,1,1,1,4,4,2,1,0,0,1,1,0,0,0,0,3,2,3,2,0,0,3,2,3,2,0,2,3,0,2
4358,1,43,1,9254,1,1,2,1,37,37,9,9,2,1,0,1,1,0,0,0,0,0,3,3,1,1,0,0,3,3,1,1,0,0,2,1,0
3515,1,43,1,9773,1,1,0,1,1,1,4,5,1,1,0,0,1,1,0,2,0,0,2,3,1,2,0,0,2,2,1,1,0,0,0,0,1
345,1,1,1,9773,1,1,2,1,19,19,7,5,3,1,0,0,1,0,0,0,0,0,1,1,2,3,0,0,1,2,2,2,0,0,0,0,2
1801,1,43,2,8014,0,3,1,1,34,34,0,0,2,0,0,0,1,1,0,3,0,3,3,3,3,2,0,3,3,3,3,2,2,0,2,1,2
244,1,1,1,9147,1,1,1,1,38,19,9,10,0,0,0,0,1,0,1,1,0,2,3,3,3,2,0,2,3,3,3,2,0,0,1,3,2
175,1,1,1,9670,1,1,1,1,37,37,9,9,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,3,0,0,2,1,1
2231,1,1,1,171,1,1,0,1,3,3,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
1411,1,16,2,9238,1,1,0,1,19,37,9,7,2,1,0,0,1,0,1,0,0,0,2,2,1,1,0,0,2,1,2,1,0,1,1,2,2
2930,1,39,1,9991,0,9,1,1,37,34,90,90,1,1,0,0,1,0,0,3,0,0,1,2,0,0,0,0,1,1,1,2,0,0,2,1,0
2761,1,43,1,8014,0,1,0,1,37,37,9,5,0,0,0,0,1,0,0,3,0,2,3,3,3,0,0,2,3,3,2,1,0,2,3,0,1
1135,1,44,1,171,1,39,0,1,37,37,5,6,0,0,0,0,0,0,0,3,0,2,3,2,1,1,0,2,3,3,1,1,0,2,1,2,0
3087,1,1,6,9147,1,1,2,1,19,12,4,4,1,1,0,0,1,0,0,0,0,0,1,2,1,2,0,0,1,1,1,1,0,0,2,1,2
3456,1,7,1,9238,1,3,2,1,37,37,9,9,3,1,0,0,1,0,0,3,0,3,3,3,3,2,0,2,3,3,3,2,0,3,0,1,2
145,1,17,5,9853,1,1,1,1,37,38,5,6,1,1,0,0,1,0,1,0,0,0,1,3,1,1,0,0,1,2,1,1,0,0,0,0,2
4234,1,1,2,9147,1,1,0,1,38,38,9,5,0,1,0,0,1,1,0,1,0,0,1,3,1,0,0,0,1,3,1,1,0,2,1,2,1
4346,1,17,2,9254,1,1,0,1,12,19,5,5,0,1,0,0,1,0,0,1,0,0,3,3,1,0,0,0,3,3,0,0,0,1,1,2,0
925,1,39,1,9500,1,1,1,1,37,37,9,7,2,1,0,0,1,0,1,3,0,0,3,1,2,3,0,0,3,1,2,3,0,0,2,1,2
1720,1,17,1,9085,1,1,1,1,38,37,9,9,0,1,0,0,1,1,0,0,0,0,1,1,2,1,0,0,1,2,2,1,0,1,1,2,2
686,1,39,1,9085,1,39,0,1,37,37,1,9,3,1,0,0,0,1,0,3,0,1,1,1,1,2,0,1,1,1,1,1,0,2,1,2,0
3872,1,43,2,9500,1,6,0,1,1,19,4,10,1,0,0,0,1,1,0,2,0,0,3,2,3,2,0,0,3,2,3,2,0,0,2,1,2
1632,2,39,1,9991,0,12,1,1,37,37,9,9,2,1,0,0,1,1,0,3,0,0,1,1,2,3,0,0,1,1,2,3,0,0,2,1,2
4194,1,1,5,9147,1,1,0,1,38,38,9,9,0,1,0,1,0,0,0,2,0,0,1,3,1,1,0,0,1,3,0,0,0,2,3,0,0
1380,1,18,1,9556,1,1,1,1,3,19,2,8,0,1,0,0,1,1,0,2,0,0,3,2,3,2,0,0,3,3,2,2,0,0,1,3,2
1377,1,1,1,171,1,1,3,1,37,19,7,7,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2
1652,1,7,1,9991,0,40,0,1,43,3,3,3,1,0,0,0,1,0,0,3,0,0,1,1,2,3,0,0,1,1,2,3,0,1,1,3,1
3378,2,1,1,9147,1,1,2,1,19,37,9,9,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,3,1,1,0,1,1,2,1
4397,1,5,4,9853,1,1,0,1,3,38,3,8,0,1,0,0,1,0,0,2,0,0,3,3,2,2,0,0,3,3,1,1,0,0,0,0,1
1235,1,39,1,9991,0,1,1,1,19,38,7,4,1,0,0,0,1,0,0,3,0,0,1,2,1,1,0,0,1,2,1,1,0,1,1,2,0
3928,1,1,6,171,1,1,2,1,19,37,5,5,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1413,1,1,2,9773,1,1,0,1,37,37,9,9,2,1,0,0,1,0,1,0,0,0,2,3,1,0,0,0,2,3,1,1,0,0,0,0,1
1909,1,1,1,9500,1,1,3,1,3,3,2,2,3,1,0,0,1,0,0,0,0,0,3,1,2,3,0,0,3,1,2,3,0,0,2,1,2
1405,1,15,1,9119,1,1,1,41,1,3,5,8,0,0,0,1,1,1,0,2,1,0,1,1,0,0,0,0,2,2,0,0,0,1,1,3,0
118,1,1,2,9085,1,1,2,1,37,38,9,7,3,0,0,0,1,0,0,0,0,0,1,3,1,2,2,0,1,1,1,1,0,0,0,0,2
999,1,1,3,9070,1,1,3,1,34,34,0,0,3,1,0,0,1,0,0,0,0,0,2,1,2,2,0,0,2,1,2,2,0,0,2,1,0
2322,2,39,1,9991,0,1,1,1,37,37,9,9,3,1,0,0,1,1,0,3,0,0,1,2,1,0,0,0,1,1,1,2,0,0,0,0,0
4087,1,39,1,9500,1,1,1,1,38,37,5,7,1,1,0,0,1,0,1,2,0,0,3,3,3,2,3,0,3,3,3,2,3,0,0,0,1
2644,1,39,1,9003,1,1,3,1,37,19,6,4,3,0,0,0,1,1,0,3,0,1,2,1,2,2,0,1,2,3,2,3,0,3,3,0,2
874,1,1,1,9003,1,1,3,1,1,19,194,194,3,0,0,1,1,1,0,0,0,0,2,1,1,3,0,0,2,2,1,3,0,0,1,3,2
3421,1,44,1,9085,1,39,1,1,37,38,9,6,2,1,0,0,1,0,0,2,0,0,2,2,0,0,0,0,2,2,0,0,0,1,1,3,0
4160,1,44,1,9991,0,39,0,1,37,37,7,7,1,1,0,0,1,0,1,2,0,1,3,2,2,1,0,2,3,2,3,2,0,0,0,0,2
534,1,44,1,171,1,39,3,1,4,4,2,2,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2
2697,1,17,1,9670,1,1,0,1,19,19,191,171,0,0,0,1,0,1,0,2,0,0,2,3,1,1,0,0,2,2,1,3,0,1,1,3,1
3992,1,17,1,9238,1,1,2,1,38,19,152,171,2,1,0,0,1,0,1,0,0,0,2,2,3,2,0,0,2,1,3,1,0,0,1,3,2
1194,2,39,1,9003,1,1,1,1,38,37,9,9,3,0,0,0,1,0,0,3,0,3,3,3,3,3,0,3,3,3,3,3,0,3,3,0,2
3063,1,39,1,9773,1,19,1,1,19,19,171,163,0,0,0,1,0,0,1,2,0,0,2,1,3,3,0,0,2,1,3,2,0,1,1,3,2
540,1,39,1,9500,1,1,1,1,19,19,5,5,3,0,0,0,1,1,0,3,0,0,3,1,3,3,0,0,3,3,3,3,0,3,0,1,2
119,1,1,1,9147,1,1,1,1,2,19,4,5,1,0,0,0,1,0,0,0,0,0,1,1,1,2,0,0,1,1,1,3,0,1,1,3,2
3409,1,1,5,9773,1,1,0,1,19,38,3,5,0,1,0,0,1,0,0,1,0,0,2,2,3,3,0,0,2,1,3,2,0,1,1,3,2
1520,1,39,1,9991,0,1,0,1,19,19,9,9,0,1,0,0,1,1,0,3,0,0,1,2,1,0,0,0,1,1,0,0,0,2,3,0,0
2346,1,43,1,9670,1,1,1,1,3,19,4,8,1,0,0,0,1,1,0,0,0,0,2,3,1,2,0,0,2,2,1,2,0,2,0,2,1
3104,1,17,4,9238,1,1,1,1,19,19,4,7,1,1,0,0,1,0,0,0,0,0,2,1,3,1,0,0,2,1,3,2,0,1,1,3,2
4088,2,43,1,9991,0,1,2,1,37,37,3,10,0,0,0,0,1,0,0,3,0,3,3,3,3,0,0,3,3,3,3,0,0,0,2,1,1
2764,1,39,1,9991,0,1,1,1,37,37,9,9,2,0,0,0,1,0,0,2,0,0,1,2,1,0,0,0,1,2,1,1,0,1,1,2,1
498,1,17,1,9070,1,1,1,1,19,38,9,7,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,2,2,0,3,0,1,2
274,1,1,1,9238,1,1,3,1,1,38,4,5,3,0,0,0,1,0,0,1,0,0,1,2,2,3,0,0,1,1,2,3,0,3,0,1,2
2020,1,42,1,9003,1,1,3,1,19,1,9,5,0,1,0,0,0,1,0,3,0,0,2,3,0,0,0,0,2,2,0,0,0,3,3,0,0
3559,1,1,1,9670,1,1,3,1,2,1,2,4,3,1,0,0,1,1,0,1,0,0,1,1,2,2,0,0,1,1,1,3,2,0,2,1,2
1533,1,7,1,9119,1,4,3,1,4,3,2,7,3,0,0,1,1,1,0,3,0,0,1,1,1,3,0,0,1,3,1,3,0,2,0,2,1
3654,1,1,1,9773,1,1,2,1,1,19,4,10,2,1,0,0,1,0,0,0,0,0,2,1,3,2,0,0,2,2,3,1,0,1,1,3,2
1139,1,1,1,9085,1,1,3,1,19,19,4,6,3,1,0,0,1,0,0,1,0,0,2,3,2,3,0,0,2,2,2,3,0,3,3,0,2
2756,1,39,2,9147,1,1,0,1,37,37,9,9,0,0,0,0,0,1,0,3,0,0,1,2,1,0,0,0,1,2,1,0,0,1,1,2,0
1954,1,1,4,9500,1,1,2,1,3,19,2,3,2,1,0,0,1,0,0,0,0,0,3,3,2,2,0,0,3,3,2,2,0,1,1,2,1
4007,1,39,1,9003,1,1,1,1,1,37,4,7,0,0,0,0,1,1,0,3,0,0,2,3,1,3,0,0,2,3,0,0,0,3,0,1,0
3854,1,39,1,9238,1,1,1,1,37,29,0,4,1,0,0,0,0,1,0,3,0,0,2,3,1,0,0,0,2,3,0,0,0,0,2,1,0
919,6,39,1,8014,0,1,1,1,37,1,9,7,0,0,0,0,1,0,1,3,0,0,2,3,1,2,0,0,2,1,2,2,0,2,0,2,2
1222,2,39,1,9991,0,19,1,1,19,39,5,3,1,0,0,1,0,0,0,3,0,0,1,1,0,0,0,0,1,1,0,0,0,3,0,1,0
3271,2,39,1,8014,0,1,1,1,38,38,9,9,0,0,0,0,1,0,1,3,0,2,3,3,3,2,0,1,3,2,3,1,0,2,3,0,2
391,1,39,1,9500,1,1,3,1,1,19,5,3,3,0,1,0,1,0,0,3,0,0,3,3,1,1,0,0,3,3,1,1,0,3,0,1,1
2192,1,39,1,9003,1,1,1,1,3,1,2,4,3,0,0,1,0,1,0,3,0,0,2,2,2,3,0,0,2,3,1,3,0,0,1,3,0
2906,4,39,2,8014,0,1,3,1,37,38,7,5,0,0,0,0,1,0,1,3,0,0,2,2,3,1,0,0,2,2,2,1,0,1,1,2,2
2932,1,39,1,9991,0,1,1,1,37,37,6,6,0,0,0,1,1,0,0,3,0,0,1,1,0,0,0,0,1,1,0,0,0,2,3,0,0
485,1,17,1,9853,1,1,1,1,1,37,7,9,2,0,0,0,1,0,1,0,0,0,1,1,2,2,0,0,1,1,1,1,0,1,1,2,2
2050,1,1,1,9238,1,1,0,1,37,38,9,3,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,3,2,1,0,3,3,0,2
3935,1,1,1,9254,1,1,0,1,38,37,5,5,1,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,1,1,2,0,3,0,1,1
3833,1,1,1,9238,1,1,0,1,38,19,8,10,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,3,0,1,0
3938,1,1,2,9500,1,1,2,1,19,1,5,5,2,1,0,0,1,0,0,0,0,0,3,2,3,3,0,0,3,3,3,3,0,1,1,3,2
2439,1,43,1,9670,1,6,3,1,34,34,0,0,0,0,0,0,1,1,0,3,0,1,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0
2765,1,16,4,9500,1,1,3,1,1,1,4,4,2,1,0,0,1,0,0,0,0,0,3,2,3,2,0,0,3,2,3,2,0,0,0,0,2
3561,1,17,5,9773,1,1,3,1,1,37,5,5,3,1,0,0,1,1,0,0,0,0,2,2,3,3,0,0,2,2,3,3,0,0,2,1,2
3345,1,1,1,9254,1,1,0,1,37,38,9,8,0,1,0,0,1,1,0,0,0,0,2,3,1,1,0,0,2,3,1,2,0,0,2,1,0
3336,1,44,1,9003,1,39,2,1,19,19,4,4,3,1,0,0,0,1,0,2,0,0,2,3,1,2,0,0,2,3,0,0,0,3,0,1,0
2845,1,44,1,9003,1,39,3,1,38,38,9,6,3,1,0,0,1,0,0,1,0,0,2,1,2,3,0,0,2,2,2,2,0,2,1,2,2
1331,1,1,1,9500,1,1,3,1,1,1,3,10,3,0,0,0,1,0,0,0,0,0,3,1,3,3,0,0,3,2,3,3,0,1,1,3,2
626,1,44,1,8014,0,39,1,1,37,38,6,6,2,1,0,0,1,0,0,2,0,2,3,3,3,0,0,2,3,3,2,1,0,1,1,3,2
1610,1,1,1,9147,1,1,3,1,1,38,4,7,3,1,0,0,1,1,0,0,0,0,1,3,1,0,1,0,1,3,1,2,0,0,0,0,0
2356,1,1,1,171,1,1,2,1,1,1,4,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
3256,1,1,2,9500,1,1,2,1,38,38,9,7,3,1,0,0,1,0,0,0,0,0,3,2,3,2,0,0,3,1,3,2,0,0,2,1,2
4187,2,39,1,8014,0,1,3,1,37,38,3,7,2,0,0,0,1,0,0,3,0,0,3,2,2,1,0,0,3,1,3,2,0,3,0,1,2
67,1,44,1,9003,1,39,1,1,19,37,9,9,2,1,0,0,1,1,0,2,0,0,1,2,2,2,0,0,1,1,2,2,0,0,1,3,2
483,1,44,1,9085,1,39,2,1,38,38,9,7,3,0,0,0,1,0,0,1,0,1,1,2,2,2,0,1,1,3,1,2,0,2,0,2,1
3920,1,1,5,9238,1,1,1,1,38,1,9,5,1,1,0,0,1,0,1,0,0,0,2,2,3,0,0,0,2,3,1,1,0,0,0,0,2
1902,1,1,1,9130,1,1,1,1,1,1,4,4,1,1,0,0,1,0,0,0,0,0,2,2,2,3,0,0,2,2,2,3,0,2,0,2,2
3552,1,43,1,9147,1,1,0,1,37,37,5,3,0,0,0,0,1,1,0,2,0,0,1,2,1,2,0,0,1,2,1,1,0,2,3,0,0
876,1,17,1,9070,1,1,0,1,38,19,9,9,0,0,0,0,1,1,1,2,0,0,2,2,1,1,0,0,2,1,1,1,0,3,3,0,0
1737,1,1,5,9500,1,1,1,1,1,3,9,10,1,1,0,0,1,1,0,0,0,0,3,3,2,1,0,0,3,2,3,3,0,2,0,2,1
1220,1,1,2,171,1,1,2,1,39,1,3,4,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0
1176,1,16,2,9238,1,1,1,1,37,37,5,6,2,1,0,0,1,0,0,0,0,0,2,2,2,3,0,0,2,3,2,1,0,0,0,0,2
4085,1,44,1,9130,1,39,3,1,1,37,3,3,3,1,0,1,0,0,0,3,0,1,2,3,3,1,0,1,3,2,1,3,0,2,1,2,0
2341,1,17,4,9119,1,1,2,1,37,19,9,4,2,1,0,0,1,1,0,0,0,0,1,2,1,2,0,0,1,1,1,3,1,0,2,1,1
3262,1,39,1,8014,0,1,0,1,12,5,9,4,0,0,0,1,0,0,0,3,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,3,0
2287,1,17,1,9254,1,1,0,1,1,1,3,3,0,0,0,0,1,1,1,2,0,0,2,2,2,3,0,0,2,2,2,3,0,1,1,3,2
1826,1,1,1,9238,1,1,3,1,38,1,5,7,2,0,0,0,1,0,1,0,0,0,2,1,2,2,0,0,2,1,2,3,0,2,1,2,2
2048,1,17,4,9500,1,1,2,1,3,1,2,5,2,1,0,0,1,0,0,0,0,0,3,1,3,3,0,0,3,2,3,3,0,2,0,2,2
1825,1,17,1,9254,1,1,3,1,19,37,5,3,3,0,0,0,1,0,0,0,0,0,2,1,2,3,0,0,2,1,2,3,0,2,3,0,2
