Unnamed: 0,Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
336,1,7,1,9853,1,40,0,1,41,3,2,1,0,0,0,1,1,0,0,3,0,0,3,2,3,3,0,0,3,1,3,3,0,2,1,2,2
1322,1,1,5,9500,1,1,3,1,38,38,9,9,1,1,0,0,1,0,1,0,0,0,3,2,3,3,0,0,3,2,3,3,0,0,0,0,2
2853,1,18,3,9070,1,1,3,1,1,1,5,3,3,1,0,0,1,0,0,0,0,1,2,2,2,3,2,0,2,2,2,3,0,2,0,2,2
1779,1,1,1,9500,1,1,0,1,37,19,9,9,1,1,0,0,1,1,0,0,0,0,3,1,3,3,0,0,3,2,3,3,0,1,1,3,2
3841,1,1,1,9238,1,1,0,1,19,38,7,7,1,0,0,0,1,1,0,1,0,0,2,3,1,1,0,0,2,3,1,1,0,3,3,0,1
566,1,39,1,9003,1,19,1,1,4,1,2,4,1,0,0,0,1,1,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,3,0,1,0
1246,1,1,1,9238,1,1,1,1,19,19,9,9,1,0,0,0,1,0,1,0,0,0,2,2,2,3,0,0,2,2,2,2,0,1,1,3,2
3608,1,17,1,9119,1,1,0,1,19,1,5,4,1,1,0,0,1,1,0,1,0,0,1,2,2,3,0,0,1,2,2,3,0,1,1,3,0
2517,1,1,3,9500,1,1,2,1,19,1,9,5,3,1,0,0,1,0,1,0,0,0,3,2,3,1,0,0,3,2,3,2,0,2,3,0,2
4050,1,1,1,9130,1,1,3,1,34,1,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,1,0
1943,1,1,1,9070,1,1,0,1,4,19,3,5,1,1,0,0,1,0,0,0,0,0,2,1,2,2,0,0,2,2,2,1,0,2,1,2,2
3923,4,39,1,8014,0,1,3,1,37,37,5,5,1,0,0,0,1,0,1,3,0,2,3,3,3,2,0,2,3,3,3,2,0,2,0,2,2
2366,1,1,1,171,1,1,1,1,1,1,7,4,2,1,0,1,1,1,0,2,0,3,3,3,3,1,0,3,3,3,3,1,1,1,1,3,1
2132,1,1,2,9147,1,1,0,1,19,37,4,5,0,1,0,0,1,0,0,1,0,0,1,2,1,1,0,0,1,2,2,1,0,0,2,1,2
637,1,39,1,9991,0,1,0,1,38,1,9,4,1,0,0,0,1,0,0,3,0,0,1,2,1,0,0,0,1,1,1,1,0,1,1,2,1
1793,1,17,1,9085,1,1,2,1,1,1,4,7,2,1,0,0,1,1,0,2,0,0,2,3,0,0,0,0,2,1,0,0,0,3,0,1,0
2357,1,44,1,9003,1,39,3,1,1,38,6,6,3,1,0,0,1,1,0,2,0,0,2,3,1,1,0,0,2,3,1,1,0,3,0,1,0
2502,1,51,1,33,1,1,0,1,19,37,5,7,1,0,0,0,1,0,0,3,0,3,3,3,3,2,0,3,3,3,3,1,0,0,1,3,2
3990,1,15,1,9853,1,1,1,41,43,1,153,135,2,0,0,0,1,0,0,2,1,3,3,3,3,3,0,3,3,3,3,3,0,0,1,3,2
4113,4,39,2,9556,1,1,1,1,38,37,7,7,0,1,0,0,1,0,0,2,0,0,3,0,0,0,0,0,3,0,0,0,0,1,1,2,0
231,1,39,1,9254,1,3,1,1,19,19,4,6,2,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3,0,0
889,1,1,3,9773,1,1,3,1,38,38,9,5,2,0,0,0,1,0,1,1,0,0,2,2,1,2,0,0,2,3,1,1,0,1,1,2,2
304,1,17,2,9238,1,1,3,1,1,11,4,3,2,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0
2957,2,39,1,8014,0,3,0,1,37,37,9,9,3,0,0,0,1,0,0,3,0,3,3,3,3,2,0,3,3,2,3,1,0,2,0,2,2
3279,4,39,1,8014,0,1,1,1,37,37,9,8,0,0,0,0,1,0,1,3,0,0,2,3,1,0,0,0,2,1,3,1,0,3,0,1,2
3657,1,1,5,9500,1,1,0,1,37,3,9,2,0,1,0,0,1,0,0,1,0,0,3,2,3,2,0,0,3,2,3,3,0,2,0,2,2
4091,1,43,1,9991,0,1,2,1,37,38,9,8,3,0,0,1,0,0,0,3,0,0,1,3,1,2,0,0,1,3,1,2,3,3,0,1,0
2858,1,1,2,9670,1,1,3,1,2,1,4,4,3,1,0,0,1,0,0,0,0,0,2,1,2,2,0,0,2,1,2,2,0,2,3,0,2
3576,1,17,3,9147,1,1,0,1,1,1,3,3,0,1,0,0,1,1,0,0,0,0,1,2,2,0,0,0,1,1,1,0,0,2,1,2,2
1776,2,1,1,9254,1,1,2,1,19,38,4,7,2,0,0,0,1,1,0,3,0,2,3,3,3,2,0,1,3,2,3,1,0,2,3,0,2
1053,1,44,1,9085,1,39,2,1,3,3,2,2,3,1,0,0,1,0,0,0,0,0,2,3,2,2,0,0,2,3,2,2,0,2,1,2,2
4251,1,1,1,9147,1,1,0,1,9,22,4,3,0,0,0,0,1,0,0,1,0,0,1,3,1,0,2,0,1,3,0,0,0,0,0,0,0
3152,1,17,1,9773,1,1,3,1,2,1,123,135,3,0,0,1,1,0,1,0,0,0,2,1,3,3,0,0,2,1,3,3,0,0,1,3,2
650,1,17,1,9238,1,1,3,1,19,1,5,0,3,1,0,0,1,0,0,0,0,0,1,2,2,3,0,0,1,1,2,3,0,3,0,1,2
3651,1,43,1,9670,1,39,0,1,19,3,7,10,0,0,0,0,1,0,0,2,0,0,2,2,2,1,0,0,2,2,1,2,2,3,0,1,1
1504,1,39,1,9500,1,40,1,1,37,37,9,7,2,0,0,0,1,0,0,3,0,2,3,3,3,2,0,2,3,3,3,2,0,2,3,0,1
2947,1,17,6,9670,1,1,0,1,4,1,3,10,0,0,0,0,1,0,0,1,0,0,2,2,3,2,0,0,2,1,3,2,0,1,1,3,2
914,1,39,1,9500,1,1,2,1,37,37,9,6,3,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,2,0,2,0
1673,1,39,1,9500,1,40,1,1,1,1,4,4,3,1,0,0,1,0,0,3,0,1,3,1,3,3,0,1,3,2,3,3,0,3,0,1,2
2679,1,39,1,9991,0,1,3,1,37,38,175,103,2,0,0,0,1,1,0,3,0,0,1,1,2,3,0,0,1,1,2,3,0,0,1,3,2
228,1,39,2,9670,1,1,2,1,34,34,0,0,0,1,0,0,1,0,0,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,1,0
3088,5,39,1,9500,1,3,2,1,37,38,9,9,3,0,0,0,1,0,0,3,0,0,3,2,3,3,0,0,3,2,3,3,0,2,3,0,2
624,1,17,4,9070,1,1,0,1,38,37,9,9,0,0,0,0,1,0,1,2,0,0,1,1,2,2,0,0,1,2,1,2,0,1,1,3,0
80,1,1,6,9853,1,1,0,1,19,19,9,9,0,1,0,0,1,1,0,1,0,0,1,2,1,1,0,0,1,1,1,1,0,1,1,2,0
4133,1,1,1,9254,1,1,0,1,37,37,7,7,0,0,0,0,1,0,0,0,0,0,3,3,2,1,0,0,3,3,2,1,0,3,0,1,1
1355,1,1,1,9085,1,1,1,1,1,12,4,5,1,0,0,0,1,0,0,1,0,0,2,3,2,3,0,0,2,3,2,2,0,2,0,2,1
4125,1,43,1,9500,1,1,0,1,38,19,5,5,0,1,0,0,1,0,1,2,0,0,3,2,3,1,0,0,3,2,3,1,0,2,3,0,1
810,1,1,1,9238,1,1,0,1,1,1,9,4,0,1,0,1,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,1,2,0
3766,1,18,3,9070,1,1,2,1,38,37,9,7,1,1,0,0,1,0,1,0,0,0,2,1,3,2,0,0,2,1,3,2,0,3,3,0,2
601,1,17,5,9070,1,1,0,1,19,38,5,7,1,0,0,1,0,0,0,2,0,0,1,1,1,2,0,0,1,2,1,1,0,1,1,2,0
2407,4,39,1,9500,1,19,0,1,37,38,5,5,3,0,0,1,0,1,0,3,0,0,3,1,0,0,3,0,3,2,0,0,3,3,3,0,0
541,1,1,1,9147,1,1,0,1,19,19,5,7,1,0,0,0,1,1,0,1,0,0,1,2,1,0,0,0,1,3,1,1,0,0,2,1,1
2449,1,7,1,9991,0,3,1,1,37,37,9,9,2,0,0,0,1,1,0,3,0,3,3,2,3,3,0,3,1,1,2,2,0,2,3,0,0
719,1,43,1,9670,1,1,3,1,38,1,8,10,3,1,0,0,1,1,0,0,0,0,1,3,1,3,0,0,1,1,1,2,0,2,0,2,1
3546,1,17,4,9500,1,1,3,1,19,38,9,6,2,1,0,0,1,1,1,0,0,0,3,2,3,2,0,0,3,2,3,3,0,2,0,2,2
1925,1,17,1,9238,1,1,1,1,1,1,4,10,2,0,0,0,1,0,0,0,0,2,3,2,3,3,0,1,2,2,2,3,0,1,1,3,2
2049,1,1,4,9500,1,1,2,1,1,19,9,7,2,1,0,0,1,0,0,0,0,0,3,2,3,3,0,0,3,2,3,3,0,2,3,0,2
1427,1,1,1,9254,1,1,3,1,2,37,1,1,2,1,0,0,1,0,0,0,0,0,2,2,2,2,0,0,2,3,1,3,0,1,1,2,1
3057,1,1,1,8014,0,1,1,1,34,34,0,0,3,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,1,0
1743,1,43,1,9773,1,1,1,1,1,1,9,6,0,0,0,1,0,1,0,0,0,0,2,3,1,1,0,0,2,3,1,0,0,3,0,1,0
2856,1,1,1,9773,1,1,1,1,1,3,3,3,3,1,0,0,1,0,0,0,0,0,2,1,2,3,0,0,2,1,2,2,0,1,1,3,2
1470,1,17,1,9147,1,1,0,1,3,38,3,7,1,1,0,0,1,1,0,0,0,0,1,3,2,1,0,0,1,2,1,1,0,2,0,2,1
2530,1,17,1,9773,1,1,0,1,1,1,4,7,0,1,0,1,1,0,0,0,0,0,2,1,2,1,0,0,2,1,2,2,0,3,0,1,2
1835,1,1,1,9238,1,1,1,1,38,38,191,192,1,0,0,1,1,0,1,1,0,0,2,1,2,1,0,0,2,2,2,1,0,0,1,3,2
340,1,1,1,9085,1,1,1,1,1,2,3,1,1,1,0,0,1,0,0,0,0,0,1,3,1,1,2,0,1,2,1,1,0,0,0,0,1
1617,1,39,1,8014,0,1,0,1,37,1,7,4,0,1,0,0,1,0,0,2,0,0,2,2,2,1,0,0,2,2,2,1,0,3,3,0,0
1502,2,39,1,9991,0,1,0,1,37,19,5,3,3,1,0,0,1,1,0,3,0,0,1,1,2,3,0,0,1,1,2,3,0,1,1,2,2
4378,2,39,1,9853,1,19,1,1,37,37,9,9,2,0,0,0,1,0,1,3,0,0,3,3,3,3,0,2,3,2,3,2,0,2,0,2,2
4130,1,1,5,9500,1,1,3,1,37,37,9,5,2,1,0,0,1,0,1,0,0,0,3,3,3,3,0,0,3,2,3,3,0,3,3,0,2
3755,1,18,4,9500,1,1,2,1,3,1,3,4,2,1,0,0,1,0,0,0,0,0,3,2,3,3,0,0,3,2,3,3,0,2,0,2,0
916,2,39,1,9991,0,1,3,1,34,34,90,90,0,1,0,0,1,0,0,3,0,0,1,3,0,0,0,0,1,1,0,0,0,0,2,1,0
1966,1,1,1,9085,1,1,0,1,1,19,3,4,0,0,0,0,1,0,0,1,0,0,1,3,1,2,2,0,1,2,1,2,1,0,0,0,2
2933,1,1,6,9500,1,1,3,1,19,19,9,9,2,1,0,0,1,0,0,0,0,0,3,3,3,1,0,0,3,3,3,1,0,2,3,0,2
2768,1,17,1,9147,1,1,0,1,38,19,6,10,2,1,0,0,1,0,0,1,0,0,1,2,2,2,0,0,1,1,2,1,0,3,3,0,2
2778,1,7,0,9003,1,3,1,1,1,37,4,9,2,1,0,0,1,0,0,2,0,3,3,3,3,2,3,3,3,3,3,2,0,3,3,0,2
622,1,17,5,9853,1,1,0,1,38,38,9,7,0,1,0,0,1,0,0,0,0,0,1,3,1,2,0,0,1,3,1,0,0,0,0,0,0
2673,2,39,1,9991,0,1,3,1,34,34,99,99,0,0,0,0,1,1,0,3,0,0,1,2,1,0,0,0,1,2,1,2,1,0,2,1,1
2375,1,1,1,9670,1,1,0,1,37,37,5,8,0,0,0,0,0,1,0,2,0,0,2,2,1,2,0,0,2,1,2,1,0,2,3,0,0
1746,1,43,1,9130,1,1,3,1,19,1,9,4,3,0,0,1,0,1,0,2,0,0,2,3,2,1,0,0,2,3,1,1,0,3,3,0,0
3450,1,39,1,9991,0,1,1,1,37,37,9,9,3,0,0,0,1,0,0,2,0,0,1,2,2,1,0,0,1,2,2,1,0,3,0,1,1
3080,1,39,1,9991,0,1,0,1,19,38,5,5,3,0,0,0,1,1,0,3,0,0,1,1,2,3,0,0,1,1,2,3,0,1,1,2,2
1939,1,1,2,9773,1,1,0,1,3,3,3,4,0,1,0,0,1,0,0,2,0,0,2,2,2,2,0,0,2,1,2,1,0,1,1,3,2
3348,1,39,1,9003,1,1,1,1,38,37,9,4,1,0,0,0,1,1,0,3,0,0,2,3,3,1,0,0,2,3,2,1,0,2,0,2,2
2589,1,1,4,9853,1,1,2,1,19,1,5,9,2,1,0,0,1,0,0,0,0,0,2,1,2,1,0,0,2,1,2,1,0,1,1,2,1
1071,1,44,1,9238,1,39,2,1,19,19,8,8,3,1,0,0,1,0,1,0,0,2,2,1,2,2,0,1,2,1,2,3,0,2,1,2,2
1364,1,1,1,9500,1,1,2,1,19,37,4,9,3,0,0,0,1,1,0,0,0,0,3,1,2,3,0,0,3,1,2,3,0,0,2,1,2
2070,1,1,1,9670,1,1,0,1,1,37,1,10,0,1,0,0,1,0,0,0,0,0,2,1,2,2,0,0,2,3,2,1,0,0,1,3,2
424,1,17,6,9556,1,1,0,1,19,2,5,3,0,1,0,0,1,0,0,1,0,0,3,1,3,3,0,0,3,2,3,3,0,2,1,2,2
1602,1,1,2,9254,1,1,0,1,1,19,4,1,1,1,0,0,1,1,0,0,0,0,2,3,2,0,0,0,2,3,1,0,0,0,0,0,1
3351,2,44,1,9003,1,39,2,1,37,37,4,7,3,0,0,0,1,1,0,3,0,0,2,3,1,1,0,0,2,3,1,0,2,3,0,1,0
1133,1,1,1,9500,1,1,3,1,19,1,9,5,3,0,0,0,1,0,1,0,0,0,3,1,3,3,0,0,3,2,3,3,0,2,0,2,2
2387,1,1,1,171,1,1,2,1,1,38,5,7,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2
2054,1,1,2,9556,1,1,3,1,1,19,4,5,2,1,0,0,1,0,1,0,0,0,3,2,3,1,0,0,3,2,3,3,0,3,0,1,2
1878,1,1,2,171,1,1,1,1,2,19,5,5,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
1337,1,17,1,9147,1,1,3,1,37,37,9,6,3,1,0,1,0,0,1,0,0,0,1,1,1,2,0,0,1,1,1,1,0,1,1,3,1
3868,1,44,1,9003,1,39,1,1,1,19,3,10,2,1,0,0,1,1,0,0,0,0,2,2,3,1,0,0,2,3,1,2,0,2,1,2,2
3445,1,1,5,9500,1,1,1,1,19,1,9,5,1,1,0,0,1,0,1,0,0,0,3,2,3,1,0,0,3,3,3,2,0,2,1,2,2
575,2,39,1,9085,1,9,1,1,1,1,4,4,1,1,0,0,0,1,0,3,0,0,1,3,0,0,3,0,1,2,0,0,1,0,0,0,0
1428,3,17,1,9238,1,1,2,1,37,37,9,9,2,1,0,0,1,0,1,2,0,0,2,2,1,0,0,0,2,3,1,2,0,2,3,0,1
2405,2,39,1,8014,0,1,3,1,37,37,9,9,3,0,0,0,0,1,0,3,0,0,2,1,2,3,0,0,2,1,2,3,0,0,0,0,2
547,1,1,1,9670,1,1,1,1,38,19,5,6,3,0,0,1,1,1,0,2,0,0,1,2,2,2,0,0,1,3,1,3,0,1,1,3,1
372,1,17,1,9773,1,1,3,1,1,19,4,7,3,0,0,0,1,0,1,0,0,0,1,1,2,3,0,0,1,1,2,3,0,3,3,0,2
2882,2,39,1,9991,0,1,1,1,37,37,9,9,0,0,0,0,1,0,0,3,0,0,1,3,1,0,0,0,1,3,1,1,0,2,1,2,0
3061,1,17,2,9254,1,1,1,1,12,37,9,9,1,1,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,3,0,0,0,1,1,2,0
668,1,17,5,9500,1,1,3,1,1,19,4,8,2,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,2,1,2,0
2109,1,44,1,9085,1,39,3,1,3,3,2,2,3,1,0,0,1,0,0,2,0,1,2,1,2,3,0,1,2,2,2,2,0,2,0,2,2
567,1,17,4,9119,1,1,1,1,34,36,0,5,1,1,0,0,1,1,0,0,0,0,1,2,1,1,0,0,1,3,1,1,3,0,2,1,0
933,2,39,1,9147,1,1,2,1,37,37,9,9,2,1,0,0,1,0,0,3,0,0,1,2,1,0,0,0,1,2,1,1,0,0,2,1,0
3405,1,17,2,171,1,1,3,1,3,3,3,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
3606,1,44,1,9070,1,39,0,1,1,1,4,4,0,0,0,0,1,1,0,2,0,1,3,2,2,1,0,3,3,2,2,1,0,2,1,2,0
807,1,1,1,9130,1,1,3,1,3,3,2,10,3,0,0,1,0,0,0,2,0,0,2,3,2,3,0,0,2,3,1,2,0,1,1,3,1
1015,1,17,1,9254,1,1,0,1,19,19,9,8,1,1,0,0,1,0,0,1,0,0,2,1,2,2,0,0,2,1,2,2,0,2,1,2,2
948,2,43,1,9670,1,1,0,1,34,34,0,0,2,0,0,0,1,1,0,3,0,2,3,3,3,1,0,2,3,2,1,1,0,0,2,1,2
526,1,39,1,9119,1,19,1,1,19,19,5,3,0,1,0,0,1,1,0,2,0,0,1,2,1,1,0,0,1,1,1,0,0,1,1,2,1
3165,1,1,1,9085,1,1,2,1,1,1,2,7,2,1,0,0,1,0,1,0,0,0,1,3,2,2,3,0,1,2,1,2,0,0,0,0,2
3650,1,43,1,9070,1,1,2,1,1,38,3,9,2,1,0,0,1,0,1,1,0,2,3,3,3,2,0,3,3,3,3,2,0,3,3,0,2
2160,1,1,4,9500,1,1,3,1,1,3,1,2,2,0,0,0,1,0,1,1,0,0,3,2,3,3,0,0,3,2,3,3,0,1,1,2,2
2416,1,17,2,9070,1,1,1,1,37,37,9,9,1,1,1,0,1,1,1,2,0,0,2,2,1,0,0,0,2,1,1,1,0,2,3,0,0
3519,1,43,1,9991,0,1,0,1,37,37,9,9,1,1,0,1,1,1,0,3,0,2,3,3,3,1,0,2,3,3,3,1,0,1,1,2,0
4081,1,1,1,9085,1,1,1,1,37,37,9,6,2,0,0,1,1,0,0,2,0,0,1,3,1,1,0,0,1,3,1,1,2,1,1,2,1
1967,1,1,3,9085,1,1,2,1,3,2,4,3,1,1,0,0,1,0,0,0,0,0,1,3,1,2,2,0,1,2,2,1,0,0,0,0,1
2163,1,17,4,9500,1,1,2,1,1,1,3,3,2,1,0,0,1,0,0,2,0,0,3,1,2,3,0,0,3,3,3,3,0,2,1,2,2
3482,1,44,1,9003,1,39,1,1,37,37,9,10,2,0,0,0,1,1,0,2,0,0,2,1,0,0,0,0,2,2,0,0,0,3,3,0,0
3879,2,39,1,9991,0,1,3,1,37,37,9,9,3,0,0,0,1,0,0,3,0,0,1,1,2,1,0,0,1,1,2,1,0,3,3,0,2
1446,1,1,1,171,1,1,0,1,3,29,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4045,1,1,1,9500,1,1,2,1,19,38,7,8,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,1,0
3107,1,1,1,9500,1,1,0,1,1,19,9,10,0,1,0,0,1,0,0,0,0,0,3,1,3,3,0,0,3,2,3,3,0,1,1,3,2
2369,1,39,1,9130,1,1,1,1,1,19,4,5,1,1,0,0,1,1,0,3,0,0,1,3,1,3,3,0,1,3,1,2,2,1,1,2,0
3463,1,1,1,9853,1,1,3,1,1,37,9,9,3,1,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,3,2,1,0,0,0,0,1
1158,1,1,2,9773,1,1,3,41,1,37,9,7,2,0,0,0,1,0,1,1,1,0,2,2,1,1,0,0,2,2,2,1,0,3,3,0,2
870,1,1,1,9254,1,1,0,1,1,1,191,193,0,0,0,0,1,1,0,1,0,0,2,2,2,2,0,0,2,1,2,2,0,0,1,3,2
633,1,39,1,9556,1,1,0,1,38,38,191,193,1,0,0,1,1,0,1,2,0,0,3,3,3,0,0,0,3,3,3,1,0,2,3,0,2
808,1,1,4,9773,1,1,3,1,1,3,4,7,2,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,3,0
1613,1,39,1,8014,0,15,1,1,34,34,0,0,0,1,0,0,0,0,0,3,0,0,1,2,0,0,0,0,1,1,0,0,3,0,0,0,0
3985,1,17,1,9070,1,1,0,1,37,38,9,8,1,1,0,0,1,0,0,1,0,0,2,1,3,2,0,0,2,1,3,2,0,0,2,1,2
2600,1,17,3,9853,1,1,2,1,37,37,5,9,1,1,1,0,1,0,1,0,0,0,2,1,2,3,0,0,2,2,2,2,0,2,3,0,0
788,1,5,3,9085,1,1,3,1,37,37,0,90,3,0,0,1,1,0,1,0,0,0,1,1,1,3,0,0,1,1,1,3,0,0,2,1,0
1598,1,17,1,9238,1,1,2,1,37,37,7,7,3,1,0,0,1,1,0,0,0,0,2,3,1,1,0,0,2,1,2,1,0,0,0,0,0
766,1,44,1,9130,1,39,3,1,1,1,4,4,3,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,2,0,1,1,2,1
1080,1,1,1,9070,1,1,1,1,1,19,4,0,1,0,1,0,1,0,1,1,0,0,2,1,2,2,0,0,2,1,2,2,0,1,1,3,2
346,1,43,1,9238,1,1,0,1,37,37,9,9,0,0,0,0,1,0,0,3,0,3,3,3,3,0,1,3,3,3,3,2,0,3,3,0,1
3483,2,39,1,9500,1,1,1,1,37,37,9,9,2,0,0,0,0,1,0,3,0,0,3,3,2,2,0,0,3,2,2,2,0,1,1,3,0
395,1,1,4,9500,1,1,3,1,1,1,4,9,1,1,0,0,1,0,1,0,0,0,3,3,3,2,0,0,3,3,3,2,0,1,1,2,2
515,2,18,2,9238,1,1,2,1,37,37,9,10,1,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3789,1,17,1,9238,1,1,2,1,1,44,4,2,1,1,0,1,0,1,0,1,0,2,3,2,1,2,0,2,2,1,1,2,0,0,1,3,0
